Javascript Injection Creates Rogue WordPress Admin User,"[<Element 'meta' content='Earlier this year, we faced a growing volume of infections related to a vulnerability in outdated versions of the Newspaper and Newsmag themes. The infection type was always the same: malicious JavaScript designed to display' property='og:description'>]","['>', 'admin', 'The', 'user', 'rogue', 'javascript', 'Newspaper', 'website', 'visitor', 'related', 'malicious', 'code', 'WordPress', 'themes', 'site']"
Malicious Cryptominers from GitHub,"[<Element 'meta' content='Recently, a webmaster contacted us when his AVG antivirus reported that the JS:Miner-C [Trj] infection was found on their site.    Our investigation revealed a hidden iframe had been injected into the theme’s footer.php file:  <iframe src=""hxxps://wpupdates.github[.]io/ping/"" style=""width:0;heigh:0;border:none;""></iframe>  When' property='og:description'>]","['GitHub', 'The', 'CoinHive', 'repository', 'iframe', 'hidden', 'page', 'code', 'web', 'site', 'interface', 'iframe.', 'hackers', 'accounts', 'URL']"
Reverse Javascript Injection Redirects to Support Scam on WordPress,"[<Element 'meta' content='Over the last few weeks, we’ve noticed a JavaScript injection in a number of WordPress databases, and we recently wrote about them in a Sucuri Labs Note.     The campaign attempts to redirect visitors to a' property='og:description'>]","['I', 'support', 'scams', 'phone', 'bogus', 'page', 'number', 'database', 'asked', 'WordPress', 'using', 'times', 'security', 'script', 'redirection']"
Cloudflare[.]solutions Keylogger Returns on New Domains,"[<Element 'meta' content='A few months ago, we covered two injections related to the ""cloudflare.solutions"" malware: a CoinHive cryptominer hidden within fake Google Analytics and jQuery, and the WordPress keylogger from Cloudflare[.]solutions. This malware was originally identified by' property='og:description'>]","['keylogger', 'new', 'script', 'The', 'previous', 'This', 'CoinHive', 'server', 'msdns[.]online', 'identified', 'WordPress', 'websites', 'scripts', 'loads', 'cloudflare[.]solutions']"
Malicious Website Cryptominers from GitHub. Part 2.,"[<Element 'meta' content='Recently we wrote about how GitHub/GitHub.io was used in attacks that injected cryptocurrency miners into compromised websites. Around the same time, we noticed another attack that also used GitHub for serving malicious code.  Encrypted CoinHive Miner' property='og:description'>]","['CoinHive', 'The', 'This', '–', 'free', 'GitHub', 'code', 'malware', 'used', 'site', 'miner', 'it’s', 'web', 'lines', '...']"
SQLi Vulnerability in YITH WooCommerce Wishlist,"[<Element 'meta' content='As part of our regular research audits for our Sucuri Firewall, we discovered an SQL Injection vulnerability affecting the YITH WooCommerce Wishlist plugin for WordPress. This plugin allows visitors and potential customers to make wish' property='og:description'>]","['vulnerable', 'vulnerability', 'variable', 'attacker', 'The', 'version', 'user', 'servers', 'plugin', 'This', '–', 'wishlist', 'wish', 'versions', 'using']"
What is a WAF?,"[<Element 'meta' content='Have you ever wondered what WAF means?    WAF stands for Website Application Firewall. In order to make it simple to understand, imagine your website as a house and the people outside on the streets are the' property='og:description'>]","['website', 'Sucuri', 'WAF', 'The', 'Firewall', 'website.', 'Application', 'having', 'firewall', 'Website', 'In', 'security', 'network', 'need', 'malicious']"
New Guide on How to Clean a Hacked Website,[<Element 'meta' content='Our mission at Sucuri is to make the internet a safer place and that entails cleaning up hacked websites. We have teams who actively research website vulnerabilities and who are eager to share with you' property='og:description'>],"['website', 'guide', 'We', 'How', 'Hacked', 'Clean', 'security', 'help', 'hacked', 'guides', 'Site', 'If', 'websites.', 'want', 'tips']"
The Impacts of Zero-Day Attacks,"[<Element 'meta' content='Last week, we explained what zero-day vulnerabilities and attacks are. Essentially, zero-day vulnerabilities exist in the wild, with no patch available to prevent hackers from exploiting it. Today, we would like to expand on the' property='og:description'>]","['website', 'security', 'zero-day', 'quickly', 'project', 'If', 'How', 'Do', 'vulnerability', 'solution', 'proactive', 'patch', 'don’t', 'developers', 'attacks']"
Understanding Zero-Day Vulnerabilities & Attacks,"[<Element 'meta' content='In computer science, a vulnerability is considered to be a zero-day vulnerability if it’s unknown to all parties interested in patching it, such as:     \tThe team maintaining the project   \tThe users of the project   \tVulnerability' property='og:description'>]","['vulnerability', 'security', 'zero-day', 'website', 'really', 'vulnerabilities', 'researchers', 'attack', 'If', 'won’t', 'plugin', 'interested', 'don’t', 'code', 'Zero-Day']"
Unwanted Pop-ups Caused by Injectbody/Injectscr Plugins,"[<Element 'meta' content='On February 8th, 2018, we noticed a new wave of WordPress infections involving two malicious plugins: injectbody and injectscr. These plugins inject obfuscated scripts, creating unwanted pop-up/pop-unders. Whenever a visitor clicks anywhere on an infected' property='og:description'>]","['-', 'x64;', 'script', 'rv:50.0)', 'plugins', 'Win64;', 'NT', 'Gecko/20100101', '6.1;', '(Windows', 'WordPress', 'HTTP/1.1""', '-0500]', '""Mozilla/5.0', '""-""']"
Intro to Securing an Online Store – Part 2,"[<Element 'meta' content='Last year, we introduced the theme of Securing an Online Store. We talked about how to identify the potential risks and what to look out for. These principles can help in satisfying PCI DSS requirements' property='og:description'>]","['–', 'requirements', 'Requirement', 'PCI', 'security', 'Protect', 'website', 'need', 'cardholder', 'We', 'protect', 'data.', 'data', 'breach', 'The']"
GitHub Hosts Infostealers Part 2: Cryptominers and Credit Card Stealers,"[<Element 'meta' content='Update - March 28th, 2018:    The fake Flash update files referenced in this post have been moved from GitHub to port.so[.]tl, and the bit.wo[.]tc script to byte.wo[.]tc.            A few days ago, we reported that hacked Magento sites' property='og:description'>]","['Flash', 'fake', 'site', 'malware', 'Magento', 'sites', 'The', 'I', 'update', 'script', '2018:', '–', 'scripts', 'infected', 'files']"
Steps to Keep Your Site Clean: Access Points,"[<Element 'meta' content='Unfortunately, most website owners know what it’s like to have a site hacked – the panic, the rush to find anyone out there that can help, and the worry it causes. Maybe you were able' property='og:description'>]","['site', 'website', 'access', 'passwords', 'important', 'cPanel', 'need', 'change', 'user', 'account', 'If', 'sure', 'know', 'host', 'clean']"
What is Virtual Hardening?,"[<Element 'meta' content='If you want to make your website security more robust, you need to think about hardening. To harden your website means to add different layers of protection to reduce the potential attack surface. Hardening often' property='og:description'>]","['website', 'The', 'security', 'hardening', 'website.', 'server', 'harden', 'need', 'Website', 'Hardening', 'CMS', 'web', 'virtual', 'tips', 'protection']"
Analysis of a Malicious Blackhat SEO Script,"[<Element 'meta' content='An enormous number of SEO spam infections are handled by us here at Sucuri. In our most recent hacked website trend report, we analyzed over 34,000+ websites and identified that 44% of all website infection' property='og:description'>]","['spam', 'SEO', 'website', 'This', 'websites', 'search', 'malicious', 'easy', 'script', 'pages', 'like', 'engines', 'cases,', 'In', 'we’ve']"
From Baidu to Google’s Open Redirects,"[<Element 'meta' content='Last week, we described how an ongoing massive malware campaign began using Baidu search result links to redirect people to various ad and scam pages.    It didn’t last long. Soon after the publication of that article,' property='og:description'>]","['goo.gl', 'link', 'links', 'redirect', 'URL', 'Google', 'maps.app.goo.gl', 'malicious', 'shortened', 'This', 'The', 'use', 'sites', 'site', 'redirects']"
Hacked Website Trend Report – 2017,"[<Element 'meta' content='We are proud to be releasing our latest Hacked Website Trend Report for 2017.    This report is based on data collected and analyzed by the Sucuri Remediation Group (RG), which includes the Incident Response Team (IRT)' property='og:description'>]","['infected', 'WordPress', 'Q3', 'websites', 'report', 'point', 'number', 'malware', 'data', 'The', 'CMS', 'website', 'outdated', 'infection.', 'In']"
Malicious Activities with Google Tag Manager,"[<Element 'meta' content='If I were to ask if you could trust a script from Google that is loading on your website, the majority of users would say “yes” or even “absolutely”. But when malicious behavior ensues, everything' property='og:description'>]","['Google', 'Tag', 'script', 'Manager', 'website', 'malicious', 'code', 'load', 'ads', 'networks', 'The', 'ID', 'This', 'GTM', 'tags']"
Obfuscation Through Legitimate Appearances,"[<Element 'meta' content='Recently, I analyzed a malware sample provided by our analyst Edward C. Woelke and noticed that it had been placed in a core Wordpress folder. This seemed suspicious, since no such core WP file like' property='og:description'>]","['I', 'malware', 'code', 'used', 'functions', 'function', 'started', 'file', 'This', 'way', 'sample', 'names', 'exactly', 'core', 'analysis']"
Steps to Keep Your Site Clean: Updates,"[<Element 'meta' content='This is the second post of a series about Steps to Keep Your Site Clean. In the first post, we talked about Access Points;\xa0here we are going to offer more insight on Updates.  Updates  Repeatedly we see' property='og:description'>]","['site', 'updates', 'site.', 'plugin', 'developer', 'If', 'software', 'security', 'plugins', 'new', 'CMS', 'website', 'vulnerability', 'vulnerabilities', 'theme']"
Unwanted Ads via Baidu Links,"[<Element 'meta' content='The malware attack that began as an installation of malicious Injectbody/Injectscr WordPress plugins back in February has evolved since then.    Some of the changes were documented as updates\xa0at the bottom of the original blog post, however,' property='og:description'>]","['Baidu', 'WordPress', 'files', 'malicious', 'like', 'code', 'used', 'links', 'site', 'domain', 'URL', 'The', 'For', 'Cyrillic', 'search']"
A Puzzling Backdoor Upload,"[<Element 'meta' content='During an investigation, a Sucuri researcher identifies a backdoor which utilizes a type of obfuscation that could bypass detection tools based on function names and malicious patterns.' property='og:description'>]","['website', 'malicious', 'code', 'backdoor', 'access', '=', 'website,', 'malware', 'maintain', 'environment.', 'code.', 'bypass', 'backdoors', 'attackers', 'The']"
An Old Trick with a New Twist: Cryptomining Through Disguised URL Shorteners,"[<Element 'meta' content='Our researcher describes how attackers continue to trick website visitors into stealth cryptomining, and how shortened URLs are disguising malicious content.' property='og:description'>]","['URL', 'website', 'shortened', 'cnhv[.]co', 'malicious', 'The', 'mining', 'iFrame', 'websites', 'web', 'using', 'new', 'loaded', 'like', 'hashes']"
Massive localstorage[.]tk Drupal Infection,"[<Element 'meta' content='Our senior malware researcher describes how a massive Drupal Infection is spreading following a series of critical Drupal vulnerabilities, which were disclosed earlier this year.' property='og:description'>]","['Drupal', 'files', 'malicious', 'code', 'sites', 'script', 'remove', 'injected', 'infected', 'This', 'JavaScript', '32,', '—', 'vulnerabilities', 'various']"
What is PCI Compliance?,[<Element 'meta' content='Here we explain what PCI Compliance stands for and discuss how the Sucuri Website Application Firewall can help a website become PCI Compliant.' property='og:description'>],"['PCI', 'The', 'SSL', 'Requirement', 'Firewall', 'standards', 'site', 'security', 'customers', 'traffic', 'secure', 'information', 'help', 'Website', 'Sucuri']"
PCI for SMB: Requirement 3 & 4 – Secure Cardholder Data,"[<Element 'meta' content='This is the third post in a series of articles on understanding the Payment Card Industry Data Security Standard - PCI DSS. We want to show how PCI DSS affects small, medium, and large businesses' property='og:description'>]","['data', 'cardholder', '–', 'security', 'SSL', 'Requirement', 'Secure', 'PCI', 'requirements', 'offer', 'encryption', 'certificate', 'type', 'trusted', 'things']"
Referral Program Update – Now Offering Agency Plan,"[<Element 'meta' content='We’ve got an exciting new update to our referral program and now offer a finders fee for referring developers, freelancers, and web service providers to our Agency plan, made for those who need security for multiple websites.' property='og:description'>]","['Agency', 'web', 'We', 'plan', 'The', 'Sucuri', 'want', 'plan,', 'partners', 'new', 'business', 'Referral', 'websites.', 'website', 'sites']"
Shell Logins as a Magento Reinfection Vector,[<Element 'meta' content='Our senior security analyst describes an unusual reinfection method using .bashrc files to execute malicious scripts whenever a Magento site owner logs in through shell.' property='og:description'>],"['file', 'website', '];', '[', '>', '.bashrc', '-f', '#', 'grep', 'files', 'fi', 'account', 'This', '/tmp/php-fpm', '/tmp/.a']"
Sucuri is Committed to the Protection of Your Data,"[<Element 'meta' content='Protecting our users’ information and privacy is extremely important to us. As a cloud-based security service, we’re fully committed to complying with the requirements of the General Data Protection Regulation (GDPR). ' property='og:description'>]","['data', 'GDPR', 'personal', 'privacy', 'Sucuri’s', 'information', 'team', 'security', 'requirements', 'new', 'legal', 'We', 'Ensure', 'we’ve', 'use']"
The Impacts of a Data Breach,"[<Element 'meta' content='In this post, we discuss about what are the impacts of a data breach to an online business whose revenue depends on the security of an ecommerce website.' property='og:description'>]","['data', 'breach', 'PCI', 'cost', 'card', 'security', 'credit', 'merchants', 'breach.', 'The', 'time', 'information', 'e-commerce', 'business', 'In']"
How APIs Can Streamline Your Operations,[<Element 'meta' content='Having time to deal with your many operations is crucial. APIs can help you optimize your daily operations. Sucuri offers APIS that help communicate with our Website Security Platform dashboard to accomplish just about anything you require.' property='og:description'>],"['\\', '--data', 'IP', 'APIs', 'API', 'like', 'Here', '–', 'used', 'time', 'security', 'new', 'help', 'curl', 'You']"
How to Improve Website Resilience for DDoS Attacks – Part I,"[<Element 'meta' content='This is the first post of a series on How to Improve your Website Resilience for DDoS Attacks. In this article, we discuss the best practices around removing, optimizing and outsourcing your website features.' property='og:description'>]","['website', 'DDoS', 'server', 'attacks', 'make', 'good', 'attack', 'The', '404', 'website.', 'used', 'try', 'simple', 'making', 'attacks.']"
Magento Credit Card Stealer Reinfector,"[<Element 'meta' content='In this post, our security analyst describes one of the methods hackers use to ensure that their malicious code is added back to Magento websites after it was removed in order to steal credit card information.' property='og:description'>]","['Magento', 'code', 'website.', 'malicious', 'website', 'stealer', 'infections', 'file', 'credit', 'content', 'clean', 'called', 'attackers', 'The', 'verified']"
Sucuri Enhances Security by Disabling TLS Version 1.0 and 1.1,[<Element 'meta' content='Sucuri disabled support for TLS version 1.0 and 1.1 to our WAF/CDN edge nodes in order to be compliant with the newest PCI Data Security Standards (PCI DSS) requirements.' property='og:description'>],"['TLS', 'support', 'Security', 'security', 'The', 'Sucuri', 'PCI', 'Internet', 'web', 'version', 'protocol', 'encryption', 'edge', 'disabled', 'WAF/CDN']"
The Importance of Website Backups,[<Element 'meta' content='Website backups should be part of your website security posture. Backups can be your life saver as they can help you recover your website after a security incident. ' property='og:description'>],"['website', 'backups', 'backup', 'Backups', 'security', 'files', 'Sucuri', 'having', 'spare', 'solution', 'restore', 'Backup', 'web', 'update', 'tire']"
What are Website Backdoors?,[<Element 'meta' content='Do you know what website backdoors are? In this post we clarify this concept and explain why leaving backdoors behind will increase the chance of having a site reinfected.' property='og:description'>],"['website', 'Backdoors', 'backdoors', 'malware', 'code,', 'backdoors:', 'backdoor.', 'backdoor', 'This', 'site', 'it.', 'hidden', 'example', 'content', 'attackers']"
Why You Should Care about Website Security on Your Small Site,"[<Element 'meta' content='Most attacks are performed by bots which scrape lists of websites and check for a range of common vulnerabilities that can be easily exploited. The majority of these attempts are for vulnerabilities that have already been disclosed and made public, but users have not patched fast enough.' property='og:description'>]","['website', 'password', 'websites', 'bots', 'vulnerable', 'users', 'update', 'manager', 'using', 'user', 'small', 'simple', 'passwords', 'need', 'exploit']"
Ask Sucuri: How Do You Find Website Backdoors?,"[<Element 'meta' content='We describe the techniques we use to find website backdoors and give you advice on how to clean a compromised website: whitelisting, blacklisting, and anomaly checks.' property='og:description'>]","['website', 'files', 'We', 'backdoors', 'good', 'file', 'clean', 'Sucuri', 'If', 'signatures', 'new', 'files,', 'core', 'backdoor', 'whitelisting']"
CoinImp Cryptominer and Fully Qualified Domain Names,[<Element 'meta' content='Our senior researcher describes how bad actors are using fully qualified domain names to avoid detection in security and ad-blocking software and nefariously mine crypto on infected websites. ' property='og:description'>],"['domain', 'CoinImp', 'period', 'domains', 'Google', 'web', 'malware', 'fake', 'end', 'character', 'Analytics', 'using', 'used', 'tools', 'script']"
Google and Facebook Used in Phishing Campaigns,[<Element 'meta' content='Our malware research lead describes an intriguing phishing email campaign that uses a Facebook domain to host malicious code.' property='og:description'>],"['use', 'message', 'malware', 'links', 'email', 'URL', 'I', 'phishing', 'people', 'hackers', 'check', 'Phishing', 'Facebook', '–', 'website']"
Persistent Malicious Redirect Variants,"[<Element 'meta' content='Our senior malware researcher describes how a persistent family of malicious injectors and redirects have evolved over the years and continue to be seen on infected client sites. In this post, he provides some code samples and explains the behavior of several variants. ' property='og:description'>]","['injectors', 'malware', ')', '“old', 'malicious', 'lot', 'know', 'it’s', 'example', 'years,', 'time', 'seen', 'seeing', 'samples', 'one-time']"
RawGit CDN is Abused by CryptoLoot Cryptominers,[<Element 'meta' content='Our senior malware researcher explains how bad actors are using a third party  service to reference malicious files and mine crypto on compromised websites.' property='og:description'>],"['The', 'files', 'This', 'RawGit', 'script', 'URLs', 'malicious', 'doesn’t', 'code', 'GitHub', 'CDN', 'web', 'uses', 'user', 'suggest']"
Switching to HTTPS Before It’s Too Late,[<Element 'meta' content='Google Chrome will soon start flagging sites that are not using HTTPS and will display a warning that HTTP sites are insecure.' property='og:description'>],"['SSL', 'website', 'Chrome', 'content', 'HTTPS.', 'sites', 'security', 'This', 'If', 'HTTPS', '–', 'websites', 'warning', 'using', 'search']"
WordPress Update – 4.9.7 Security & Maintenance Release,"[<Element 'meta' content='WordPress has just released a critical security and maintenance update, including a patch that protects against a vulnerability that allows bad actors to delete files from your site. If certain circumstances are met, this may be enough for an attacker to take control of your site.' property='og:description'>]","['using', 'WordPress', 'update', 'security', 'files', 'delete', 'If', 'As', 'website.', 'vulnerable', 'vulnerability', 'version', 'site.', 'site', 'patch']"
Cookie Consent Script Used to Distribute Malware,"[<Element 'meta' content='After the rush to become GDPR compliant, many website owners hired third-party services to create a cookie consent. However, adding unverified code to a website can be dangerous. We explain how a cookie consent script was used to distribute malware. ' property='og:description'>]","['website', 'code', 'cookie', 'websites', 'JavaScript', 'It', 'website.', 'owners', 'identifiers', 'This', 'GDPR', 'using', 'malware', 'malicious', 'easy']"
Core Integrity Verifications,[<Element 'meta' content='Core integrity verifications can be used to find out which files have been compromised. We use automatic processes to detect malware infections more effectively.' property='og:description'>],"['files', 'WordPress', 'hash', 'core', 'file', 'content', 'hashing', 'value', 'use', 'plugin', 'integrity', 'files.', 'malware', 'function', 'The']"
Cryptominers: Binary-Process-Cron Variants and Methods of Removal,"[<Element 'meta' content='Our security analyst describes server-level cryptominers and their variants, and includes instructions on how to remove them from your server environment.' property='og:description'>]","['00', '#', 'process', 'like', '20', 'If', 'server', 'This', '–', 'file', 'crontab', '69', 'server,', 'just', 'cron']"
Fake Font Dropper,[<Element 'meta' content='Our security analyst shows how a fake font dropper ends up being malware injected in the core file of a WordPress website.' property='og:description'>],"['The', 'website', 'malicious', '<div', 'missing', '<td', '</div>', 'file', 'code', 'In', 'window', 'font', 'WordPress', 'Font', '<b']"
Fake Plugins with Popuplink.js Redirect to Scam Sites,[<Element 'meta' content='Our senior malware researcher describes a massive WordPress infection responsible for unwanted redirects to scam and advertising sites. ' property='og:description'>],"['plugin', 'code', 'The', 'fake', 'new', 'malicious', 'cookie', 'WordPress', 'If', 'used', 'use', 'site', 'plugins', 'malware', 'long']"
How to Improve Website Resilience for DDoS Attacks – Part II – Caching,[<Element 'meta' content='We describe types of caching and ways a website can be more resilient to DDoS attacks. Cached content makes a website lighter and faster.' property='og:description'>],"['website', 'server', 'caching', 'Caching', 'faster', 'content', 'This', 'DDoS', 'using', 'time', 'practices', 'page', 'able', 'When', 'Website']"
How to Improve Your Website Security Posture – Part I,"[<Element 'meta' content='In the first post of this series on how to improve your website security posture, we tackle some attacks that can be leveraged to target your admin credentials.' property='og:description'>]","['website', 'attacks', 'security', 'common', 'users', 'try', 'password', 'force', 'web', 'username', 'user', 'posture', 'like', 'fake', 'credentials']"
How to Improve Your Website Security Posture – Part II,"[<Element 'meta' content='We describe practical tips that you can use to improve your website posture, which include the principle of least privilege, strong passwords and others. ' property='og:description'>]","['website', 'security', 'password', 'website.', 'principle', 'posture.', 'passwords', 'Use', 'users', 'unique', 'set', 'good', 'different', 'Web', 'The']"
Massive WordPress Redirect Campaign Targets Vulnerable tagDiv Themes and Ultimate Member Plugins,"[<Element 'meta' content=""Our senior malware researcher describes a new massive WordPress infection that's redirecting visitors to unwanted sites. "" property='og:description'>]","['files', 'The', 'code', 'sites', 'Ultimate', 'This', 'PHP', 'Member', 'injected', 'vulnerability', 'script', '-', 'themes', 'like', 'file']"
Backdoor Uses Paste Site to Host Payload,[<Element 'meta' content='Our senior malware researcher explains how a small and simple backdoor uploaded to a WordPress theme file downloads malware from a paste website.' property='og:description'>],"['website', 'malware', 'like', 'code', 'backdoors', 'backdoor', 'Backdoors', 'security', 'hidden', 'file', 'downloads', 'Website', 'A', 'written', 'website.']"
E-Commerce Security – Planning for Disasters,"[<Element 'meta' content='An e-commerce website security should be one of the biggest concerns of any online business. In this post, we talk about planning for disasters. ' property='og:description'>]","['security', 'website', 'This', 'How', '–', 'identify', 'hacked', 'clean', 'Recovery', 'you’re', 'risk', 'needed', 'need', 'minimize', 'business']"
New Guide on How to Use the Sucuri WordPress Security Plugin,[<Element 'meta' content='Sucuri has a free WordPress security plugin that can be downloaded from the official WordPress repo. We recently wrote a guide to using our security plugin.' property='og:description'>],"['WordPress', 'security', 'Security', 'plugin', 'free', 'features', 'The', 'Sucuri', 'Malware', 'Hardening', '–', 'posture.', 'plugin.', 'installation', 'guide,']"
Outdated Duplicator Plugin RCE Abused,[<Element 'meta' content='Our senior researcher describes a vulnerability for outdated WordPress Duplicator Plugins which allows bad actors to perform remote code execution attacks. ' property='og:description'>],"['file', 'The', 'Duplicator', 'site', 'installer.php', 'vulnerable', 'vulnerability', 'root', 'plugin', 'This', 'wp-config.php', 'version', 'site’s', 'site.', 'folder']"
PCI for SMB: Requirement 5 & 6 – Maintain a Vulnerability Management Program,"[<Element 'meta' content='In this post, we cover the Payment Card Industry Data Security Standard (PCI DSS) Requirement 5 & 6: Maintain a Vulnerability Management Program.' property='og:description'>]","['PCI', 'security', 'Requirement', 'vulnerability', 'systems', 'software', 'vulnerabilities', 'secure', 'help', 'need', 'maintain', 'applications', 'This', '6', '–']"
PCI for SMB: Requirement 7 & 8 – Implement Strong Access Control Measures,[<Element 'meta' content='Explaining PCI requirement 7 - restrict access to cardholder data by business need to know & 8 - identify and authenticate access to system components.' property='og:description'>],"['–', 'Requirement', '&', 'PCI', 'security', '8', 'This', 'Secure', 'I', 'use', 'examples:', 'especially', 'components', 'cardholder', 'authenticate']"
SSL vs. Website Security,[<Element 'meta' content='In this post we answer: What are the differences among SSL certificates? Why do they only account for a small piece of the website security puzzle? ' property='og:description'>],"['SSL', 'website', 'security', 'certificates', 'Certificate', 'secure', 'Certificates', 'websites', 'website.', 'site', 'does', 'data', 'Website', 'We', 'HTTPS']"
Unsuccessfully Defaced Websites,[<Element 'meta' content='Our security analyst describes an intriguing case in which an inexperienced hacker relied upon a free VPN service that was unknowingly injecting JavaScript to his browser while creating a defacement page. ' property='og:description'>],"['website', 'JavaScript', 'VPN', 'defacement', 'The', 'Shield', 'HotSpot', 'free', 'code', 'hackers', 'browser', 'This', 'Defaced', '–', 'usually']"
WordPress Database Upgrade Phishing Campaign,[<Element 'meta' content='Our senior malware researcher describes a fake WordPress phishing campaign that tries to trick victims into disclosing their credentials.' property='og:description'>],"['site', 'WordPress', 'emails', 'email', 'phishing', 'credentials', 'The', 'website', 'page', 'hacked', 'content', 'use', 'spam', 'scripts', 'This']"
Creating a Response Plan You Can Trust,[<Element 'meta' content='Website security is paramount for your online business assets.The best course of action is to have a response plan you can trust.' property='og:description'>],"['website', 'Security', 'Website', 'security', 'You', 'team', 'online', 'malware', 'indicators', 'free', 'files', 'bad', 'Our', 'If', 'using']"
